30414275,30220471,24733792,24667040,21217814,10631152,10391209,9758611,8693731,7824496
30704421,30638416,30629342,30626376,30453808,20781448,20778163,20775166,20772347,20768152
26432245,26014595,24980144,24634402,23329035,20396055,16592864,14015812,13938989,13938988
30923749,30674342,30122434,29905971,29855382,16057139,5393841,14315168,17833878,13617309
30923026,30918009,30912961,30887440,30865886,30333324,30192041,30177862,30156454,30125349
30907406,30878477,30840506,30808979,30801747,30545937,30502264,30509563,30485262,30401773
29769526,28270613,27191595,25700176,25645699,18309376,17804842,17804836,15718098,15177568
30930166,30377334,30312519,29895857,29884854,27631725,26416980,26187847,25205790,25066379
30928167,30926219,30916871,30904800,30893370,30806582,30791507,30785103,30773700,30772070
28103233,27054066,25072583,15620887,15123810,10592193,10508518,10330125,9294446,8449886
30573480,30420483,30409445,30249784,30198573,29053898,28829531,28704407,28673965,28636076
26324928,25149520,25016412,24879607,24812699,20927367,20851965,20547848,20482647,20331772
30919672,30870384,30802200,30779925,30715965,29899128,29896617,29896617,29716655,29617135
30930205,30894432,30667236,30634969,30591060,30053946,29977337,29977002,29968554,29907199
18043753,16267086,15489324,12853948,12824421,8889549,8743700,8162065,8790452,8485583
30037428,29551697,28259204,28139201,28062076,1440240,1359194,1285276,1413840,1413825
30557287,25525963,20470436,19231992,18937034,9824768,9799794,9742257,9614130,7739546
30846532,30840781,30830353,30822542,30808989,30166604,30044885,30006342,29912191,29874398
30931611,30924239,30890166,30889833,30888034,30630841,30630455,30620251,30618551,30577630
30671673,30647847,30638432,30621209,30595373,30189035,30169657,30168489,30165676,30139769
30908161,30900643,30896926,30893554,30877271,30732580,30718155,30692786,30683143,30681118
30059008,29462216,29156121,28035192,27554434,17481853,16179916,15498879,15003449,14576152
30637392,29981701,29424442,29269497,28475293,22689636,22302270,22116377,22106210,22000592
30801692,30707351,30525907,30459414,30206357,28832569,28806978,28767105,28740209,28714469
30893708,30720506,30590946,30518517,30302986,28435294,28241211,28143793,28066869,27770339
30926973,30698716,30686581,30643267,30595373,28302652,29503979,27967321,27917522,27588742
30894377,28749946,23990205,23101632,22146893,15929997,12565967,10563779,10468291,9548542
30842368,30837167,30820033,30806385,30790140,30287320,30124014,30119260,30101242,29974747
30696203,23110974,18253575,16386309,15976286,19784124,1894281,1891652,19773915,20577473
30478029,30149059,27534441,26542706,25736793,15366372,15150159,15024157,12712205,12226710
27586436,27342282,27115625,27114493,26578580,22180819,22140104,22139929,22121212,21994619
30925596,30910759,30909012,30850523,30849603,30725615,30714766,30670050,30663015,30653348
29996944,29535149,29093087,28342011,27918836,25214632,24923471,24816817,24689939,24368732
30923040,30912233,30820706,30780282,30742471,30182749,30169330,30038013,30031403,29932398
30504930,30279509,30271907,30093547,29588360,23748956,23396133,23136221,22974120,22962364
30931614,30931277,30928852,30918468,30916268,30864646,30862561,30852696,30852436,30843960
30931823,30911184,30877103,30845894,30843307,30654231,30642740,30633344,30564627,30559338
30932669,30932498,30931940,30931077,30930165,30925743,30925076,30925057,30923973,30920769
27977777,27892853,25015382,23594372,22926236,18500919,17406302,17284678,17158153,17147677
30901046,30733275,30679363,30578881,30173873,29083405,29029188,28979265,28797298,28787424
30431168,29974482,29870581,27271006,24697642,12426325,11441184,11237014,11237011,10993601
30594504,30428772,30094933,29968347,29161290,25875046,25453090,24854998,24534434,24256294
30852037,30786974,30497863,30485012,30336756,27178403,26452636,26163507,26024754,25176619
30933804,30932068,30931866,30909930,30904059,30853483,30823913,30790766,30790547,30782733
8046706,8515715,1625267,11659246,3047527,7253930,7015074,7427367,388153,20469088
30918358,30892597,30868583,30839640,30834284,30741924,30735988,30576351,30573044,30504293
30180243,29737957,29130839,29098637,29058565,19028682,16905115,15591783,10670121,9037849
30709605,30678930,30487127,30012280,29942877,23798343,23012567,22985318,22985315,22529019
18981268,11705802,11386750,11296661,11237011,9339360,9143497,8698350,8796348,8692809
30775425,30723940,30509711,30374451,30192904,28540782,28448615,28040968,27631161,27628532
30810910,30656282,30648228,30647069,30214459,28462079,28193844,28130074,27876792,27824945
30933809,30932669,30932099,30931920,30930978,30918443,30917986,30917438,30916081,30915767
30877103,30833417,30744412,30705421,30705065,29872726,29856958,29634680,29610392,29610391
30925906,30925582,30859475,30835122,30827930,30157908,30131647,30123299,30112294,30049314
30013214,28930451,28675396,27573183,27306580,21402049,20639537,20204714,19748477,19553193
30544158,29636416,29145497,27853518,27723517,20179767,20026875,20016488,19949697,19919681
30713040,30696889,30359326,29352121,28649419,24210613,18842131,18522719,17204093,9740681
27040548,26635005,26381787,22457343,21216829,12364586,10699188,9680392,9020839,7486581
12364586,7549462,7849485,1339249,2562258,2855821,2855820,6895500,6927587,6100770
30898925,30867615,30778226,30699033,30673550,29625024,29581305,29566791,29549330,29549329
30929023,30924656,30924226,30914597,30914484,30859183,30856132,30847663,30847525,30845798
30864993,30863982,30831381,30827920,30782795,30498316,30498312,30429385,30420627,30399022
30211556,29550255,29199020,28704432,28025771,19166278,19003232,18636643,18636596,18352035
30800037,30800037,30400325,28958773,28952595,16601243,16545449,15908359,15621450,15207484
30868310,30761000,30264883,30264881,30110217,28859985,28812413,28763557,28752056,28585687
30894680,30890711,30833764,30069064,30062047,26796797,26791113,26738065,26553330,26514324
30218786,30217360,30039733,29078375,28191893,25319829,25213230,24941391,24910429,24740181
30868745,30805958,30803370,30760243,30699315,29874968,29775956,29770960,29754980,29724576
30846468,30453870,28776330,24789647,24223707,20884208,19762442,19651860,19447358,19406894
30896366,30828102,30738729,30688852,30676131,29528744,29520663,29519562,29305197,29206799
30207284,30166351,29807039,29593016,28774616,22310387,21699700,20599444,20591823,19966022
30911040,30868421,30711852,30406499,30287177,28736551,28587985,28551592,28509314,27875822
29689254,29339676,28959838,28682419,28620200,26080512,25895391,25765839,25758663,25660286
30915849,30747933,30673255,30523692,30525670,29035045,28952170,28940723,28910088,28628311
30863970,30803630,30766958,30741577,30658379,29152124,29113787,29079242,29023129,28935676
15489319,15390068,15258227,15079037,14872019,11125054,10592185,10523624,9847145,9740052
26247070,25652989,21723663,18629060,17539739,10932191,10915775,10886012,10887062,10707970
30830987,30566859,30395686,30377522,30283900,28575322,28325753,28223964,28194447,27959934
28665998,22563306,20206623,11586302,11094092,1331750,1497907,1776736,2563508,2523829
19542493,16151691,15619965,15619960,15389322,10854409,10431246,10369263,10098412,9571074
30876509,30723183,30278699,29037529,28459628,22695603,22677495,22615884,22050976,22007780
30916292,30810605,30517386,30304168,30156673,29972530,29324948,28793124,28746496,28562791
30829338,30652034,30452395,30417332,30339685,28934966,28604775,28527377,28522976,28319133
30917679,30907181,30870975,30827925,30809646,30499918,30468101,30418614,30385327,30355140
29848264,28931103,28707585,28337634,27754416,20679006,20205726,19651513,19647922,19564129
30774868,30399513,30326751,30158461,29500420,25512204,25121554,23611102,23467665,23246819
30728294,30078568,28926556,28581482,28467058,25592635,25393313,25374488,25093819,24240508
29348135,29091569,28572153,28138486,27620896,22849402,18809227,8129103,2624282,3661813
30320226,28454557,28329759,28096418,28092681,26418737,26091036,25720678,25554792,25403361
28839064,28706061,28642415,28546201,28360316,18258888,16020722,11588244,11233419,10744541
30912829,30386945,30264136,29460415,29407073,28268264,27447560,27013720,26831942,26555016
30176818,29068507,28601529,28558646,28333216,23256903,22595941,22481132,22470145,22438907
30847824,30837886,30080432,28752468,28702901,22452610,22242733,24150086,20722041,20431605
23500596,22748816,22420859,22155315,21112378,10572635,10464774,9858694,9858689,9858684
30024335,29943875,25257809,24354925,22403800,16202782,15914095,12225256,11897641,11842066
30935755,30916966,30916381,30884380,30849353,29970240,29930462,29926968,29878916,29806607
30939501,30920619,30914072,30908173,30891675,30818107,30809363,30804480,30793788,30789463
30939059,30927771,30924577,30912589,30903072,30864435,30859682,30849061,30846091,30839271
30649539,29846861,29324574,28893276,28859581,25170852,24808807,24406035,24200498,24159275
30857821,30774773,30638850,30630375,30614461,30017184,30002843,29922316,29850159,29795792
30929465,30873612,30815105,30799603,30743195,30146451,30113065,30036048,29973227,29890699
30938539,30930139,30922499,30898389,30870677,30740138,30732542,30702755,30678295,30629998
26397361,16964229,16964226,16938545,16407321,4074833,6329348,11541977,7055623,6794028
30898839,30890717,30668673,30612599,30486714,29560582,29539397,29518191,29423877,29396438
30675997,30316625,28982222,28883681,27796073,17170527,16908265,16464470,15972170,15824666
30922215,30851984,30844029,30718883,30712845,30224644,30150660,30107175,30096302,30096301
30526524,30472487,30451859,30315159,30091983,28900739,28807866,28799159,28777483,28742244
30914148,30787463,30778226,30683880,30664635,29892050,29892016,29633761,29632299,29608257
30927661,30901518,30893728,30869001,30867140,30626939,30569164,30558519,30550189,30550163
30320216,30029867,29979655,29482211,28873132,25767232,25744998,25614562,25197444,24930142
30093535,28788840,28237889,27911261,27856611,23776628,23569242,23064379,23039544,23035250
23664763,23303777,23034176,22940246,22820256,17568008,16341006,12466850,11237011,9979288
30707236,30475261,30383786,30201120,30179484,28935457,28552254,28532896,28377261,28186640
30588741,30538625,29787630,29780481,29571396,28541045,28501919,28487203,28450390,28419128
30125279,29931777,29180706,29147568,27717597,20333225,19554472,18245770,17331617,17289216
30933582,30885686,30878475,30871357,30835187,30621970,30621941,30612523,30608880,30601910
30515155,30206163,29795796,29603342,29127109,21610295,21459966,20556206,20363976,20197554
30499696,29359962,28570578,28322270,27928158,18844975,18354423,12409475,12206806,23573581
24291791,17080091,16299519,14981521,11703941,3136055,3023922,2866490,6093109,6833300
30306030,29755449,29190774,28973643,28953078,25054085,25025397,24944268,24772295,24080301
30753871,30074795,30024858,29020100,28809961,17460428,17154430,16731764,16196878,15323567
30739198,30610612,30538238,30482917,30224808,28829439,28749476,28686858,28629879,28602509
29910761,28473697,28249012,27902359,27294397,23437074,23364188,22956766,22634023,21999585
27314653,25256396,24309743,18428214,18060065,11237021,11237020,11178747,11157797,11110893
30913472,30884175,30877909,30866640,30836247,30192449,30146690,30139940,30121478,30067584
30833565,30657954,30367910,30193136,30169657,28180280,28172448,28139693,28096516,27841878
30931921,30852324,30802343,30799661,30737015,30379395,30371892,30283035,30106914,30082891
30784235,30561555,30537648,29052540,28806737,21939724,21919003,21775027,21496465,20802233
30774120,30760547,30664627,30610612,30538238,29494619,29453387,29414979,29325522,29307116
30911184,30877103,30764650,30759379,30747104,30166462,30007940,29976977,29930110,29890955
30909575,30903455,30897521,30897458,30892078,30817854,30815375,30807125,30803326,30742826
10835416,10628974,10377429,9335593,8417331,3125410,14262887,14273156,14273155,13977210
30938010,30934029,30930145,30927604,30926112,30916532,30916363,30913424,30913274,30911397
30282803,30224488,30143537,29618642,29312197,25856754,24979782,24603659,24336198,24026671
30799057,30174293,29768215,29672717,29449409,26490253,26431027,26276636,26047612,25780112
23971134,2974923,2966895,2953026,3027395,6296252,6264159,7226231,6250722,114304
30641351,30177870,29690796,29414498,29412154,24399480,24123663,24123598,23896355,23149023
22831793,22158816,21108406,19046453,17497724,8396966,8465442,8104024,1394128,19426039
30891145,30659246,30535210,30451720,30413232,29502912,29462362,29346450,29270253,29238966
19847156,15791563,14719403,14678039,14520621,12108965,11431206,11187711,7614365,8047176
27447817,27336951,25415228,24621503,23975425,19491271,18239452,17564818,17409417,16951165
30657703,30254763,29345980,29196784,28764890,23007574,22745376,22314934,22298798,21766308
30366258,30269961,30168801,30154392,30022003,28593203,28393481,28285236,28167835,27889278
30932352,30925742,30918371,30903371,30900877,30664991,30663255,30646091,30642549,30593201
21071406,17255199,17150579,16605256,16053277,11908799,11713320,10818097,10518623,10474232
26704557,16479523,15780767,15358659,14571182,9344703,9191883,9036997,8993024,8892656
30280948,28928263,28353096,27628267,26395215,26343964,22968046,22232106,11125639,11010208
30728161,30649993,30594505,30343898,29979654,28045957,27557582,27530416,27529507,27226320
30890572,30840884,30788819,30368783,30290179,29019987,28628105,28061351,27546376,27182643
30593895,30141000,29882371,28922741,28372831,24296361,24123392,23809228,23585356,23307621
30607024,30605369,30541431,30377383,30346902,28272537,28204173,28104574,28013292,27460420
30651280,30610247,30573213,30140199,30083469,28096415,27339990,27131845,27066865,26924072
30663021,30652494,30629604,30565288,30541569,29903045,29710329,29680923,29554185,29192071
30762593,30753108,30718567,30578357,30457885,29504847,29504834,29463554,29439884,29371594
30915970,30911571,30901422,30849329,30848618,30577869,30556619,30554721,30541864,30537366
19605399,19416744,18643879,18477589,18466230,15096560,15087124,14512951,12152050,12136410
30943458,30942801,30942079,30941992,30941892,30940138,30940105,30939356,30938892,30938684
30649195,29205654,28657271,28399052,28250240,21228216,17618400,17336467,17010201,12885271
30773301,30747459,30704421,30629342,30548749,30049568,30045385,30037332,29989167,29956279
30849243,30828382,30782343,30773940,30716525,30012374,29928918,29733388,29709799,29522205
30484918,29378886,29208746,28924031,26884427,20700452,20686667,20154132,19797361,19305502
30745377,30567903,30463926,30125399,30020925,22381678,21856855,21628514,20805502,18665275
30753108,30735094,30578357,30545830,30362607,28679399,28600337,28329770,28011673,27841271
25990474,25300236,23820484,22559868,22523606,17595148,17579518,17088284,16902087,16459129
30932366,30916288,30909058,30889663,30884333,30704393,30697657,30687711,30683152,30669300
30929771,30848618,29570314,29430210,29286736,27314714,27217821,27161501,27081971,27069415
24281425,22456319,22414797,21877355,20683474,19524541,16125915,15221851,15126401,11867536
30858374,27591307,27653699,25964351,25487989,19587118,16278294,12215541,10904533,10591403
30925521,30560892,30407599,30224793,29460415,27602285,27363585,27288508,27132463,27055176
30481156,29483665,29446198,29282712,29059683,25925750,25905441,25830658,25751625,25643705
30917188,30901691,30879069,30869583,30834630,30582000,30573655,30507459,30416296,30407753
30145065,29968285,29935884,29352823,26607301,12140764,10232582,9529352,7713509,7698764
30414126,30274988,29162682,28886120,28096268,16000380,15282194,14627718,12717735,12397107
30929325,30924767,30924599,30922666,30906006,30855254,30855099,30850847,30840156,30833408
30770859,30770246,29514783,29269521,29212806,27500242,27099586,27088384,26635033,26314080
30819866,29903863,29899039,29574966,28851602,26642510,26642505,26629548,26579993,26391596
30936944,30906154,30866973,30833640,30760173,30251380,30173804,30059402,30041588,29960613
30670251,30007797,26201171,26059899,26024678,21912335,21775893,20453733,19506487,19223527
30171234,29959203,28872114,28166866,25962853,18466746,16049479,12930745,10393110,9927605
30053800,28093505,27966701,27456062,26922058,21140604,21119002,20832308,20634199,20585371
30159430,28652423,27285342,26238202,25730316,21378123,21296678,21071456,20936400,20333358
30704304,30676755,30595079,30404786,30388413,28895474,28884249,28699381,28637381,28510433
30662047,30543740,30004618,29966786,29763809,27520544,27634187,27665695,27262851,27010087
30928187,30923345,30903140,30874327,30850537,30551590,30550870,30550393,30538164,30460610
30946302,30945482,30941909,30937960,30931794,30915701,30911006,30908248,30907072,30906432
30429335,30084768,29976755,29947965,29487124,26969150,26921172,26889029,26817701,26716013
30800717,30686579,30629937,30355233,30343902,27086929,27390343,27390343,27096321,26982360
30917885,30897771,30865143,30834163,30742090,30283778,30263954,30259957,30196819,30111388
28807760,28527998,25673079,23738321,23731624,12521122,11587829,10989288,10628703,9246226
30858609,30832984,30355302,30346990,30283097,26549794,26200788,26007311,25890302,25880246
29921990,29787124,29637840,29302123,28979040,19328516,19284645,18842708,18823849,18817328
30794157,28679748,28594900,27449674,26872859,23770567,23622249,23453666,23386033,22817889
28263302,27932630,23652793,21478484,21321022,18443588,18428773,18428755,18238804,18089548
19390049,17062651,16968779,16912069,15710685,11139630,9815564,9763575,9374472,7592940
29805044,29289683,29263336,28870203,28720872,22911443,22775435,22770980,22510267,22222279
30899083,30850595,30844059,30744673,30670918,28204581,27672520,27270999,27117338,27029353
27943665,21042081,20124810,19192069,18564914,9603093,9418921,9393475,9393474,9326779
30712880,30587507,30409806,30293990,30258228,27550507,27545674,27479907,27453576,26974950
30951733,30948643,30934029,30905393,30898477,30797169,30772819,30772021,30718316,30714761
30082466,30038383,29959195,29891561,29034140,21969602,21763496,21078876,20935053,20054825
29034140,27191165,24220243,24086341,23208500,12857933,12788638,12588988,11710333,11686133
29317190,29184813,28795013,27335928,23548248,20718686,19213148,12857855,12559092,10559390
30880937,30309990,30253080,29926547,29483403,27764573,27121722,27475501,27197523,27105908
30218347,30109643,29654216,26985366,26703369,20683926,19747374,19306394,19306393,19021780
30203158,30183049,29941966,29340063,27699231,20862292,19786357,19758430,19734302,19533680
30794566,30697917,30675032,30569612,30430517,29873056,29666287,29650284,29618319,29604609
29398391,28522690,28417969,27818095,27456706,19391106,18974167,18534174,18366796,18246075
30939566,30862377,30840750,30829416,30804822,30346496,30340985,30325248,30324636,30259769
29949763,29364071,28954869,28427877,28298298,24497548,24353297,24094110,23925112,23743247
29272212,27901390,25905776,23497076,17928352,11530856,11090749,10968397,10738077,9635538
30840882,30133390,30067309,29790422,29320760,26483210,26304831,26102527,26067621,26055160
30690462,30024190,29251658,28830656,28410585,18678688,18612623,18401711,18182538,17954922
30859562,30857488,30841780,30817689,30794965,30611763,30595401,30586494,30549364,30546319
30899135,30057262,29133340,28575744,28404615,26929011,26753457,26455665,26357517,26025623
30610612,28078776,27199664,27073865,25176610,16890402,16809033,10996316,10996315,10191091
30846468,30453870,28776330,24789647,24223707,20884208,19762442,19651860,19447358,19406894
30564290,30532146,30083606,30052772,29761525,26862087,26586427,26153247,26031834,25780763
30093535,28788840,28237889,27911261,27856611,23776628,23569242,23064379,23039544,23035250
30679363,30407590,30407550,29590633,28350385,19850722,18479205,18416669,16739712,16381840
28609229,27575953,26042762,24667040,24040834,16884128,16776390,16648014,16572171,16116652
30166629,29886373,29743675,29720023,29695774,27625746,27102804,27060623,26577321,26496604
30864334,30592451,30275053,30240647,29777175,29092926,29069589,29036413,28974199,28928933
30707236,30475261,30383786,30201120,30179484,28935457,28552254,28532896,28377261,28186640
30362810,30279498,29967157,28854252,27824339,11932238,11237011,8602221,7796274,17776030
30940972,30936145,30926926,30926925,30926924,30890344,30887035,30884439,30872899,30871329
29773677,29554099,29325522,28610618,28350385,26097686,25900919,25798844,25723102,25644272
25740935,20142441,19672304,18957082,16756479,12529306,11746128,11588252,10843811,10460414
30854722,30846484,30845981,30626636,30519676,29858563,29843107,29704887,29654191,29633941
30917130,30854422,30827496,30735633,30661756,30072539,29949971,29884752,29880660,29856954
30182442,29732242,28449119,28363510,27859447,23114084,22010865,21948486,21671394,21358714
30787446,30282822,29429127,29276797,29038090,25213199,25198066,24202168,24158655,24006278
30916337,30613379,30459214,30357393,30332532,28917034,28479595,28386015,28373841,28356141
30522523,30419504,28855263,28404649,28281571,22260095,21343618,21235794,21190573,21030437
30941464,30935173,30926243,30911892,30885564,30762850,30762500,30747351,30746015,30740921
12570206,9719639,9371742,9360633,9107437,8216353,1520491,1533305,1541402,1777676
30877282,30837567,30629588,30554450,30341163,26852132,26546047,26541609,26334925,26156357
30924528,30411627,30365591,30337562,30124729,28231042,28171722,27780110,27525831,27466718
28818445,21283829,20600807,20416506,20380691,17919655,17675503,17317575,16845077,16793524
26324928,25149520,25016412,24879607,24812699,20927367,20851965,20547848,20482647,20331772
30613868,30252067,30177504,29682793,29559463,25412414,25363466,24654672,24650044,24227822
30939224,30924986,30919879,30912761,30906245,30799947,30768225,30745230,30728496,30725474
30784958,30720386,30717750,30701396,30694697,30135458,30135368,30108314,30105865,30085187
27158917,26996386,26238605,25720351,25395426,18664289,12835277,12176826,11337477,11237014
30837454,30552317,30537345,30503783,30415424,29167878,29121268,29039254,28729679,28162000
30948498,30821781,30793282,30759220,30741456,30348772,30239769,30218618,30210289,30203709
29996944,29535149,29093087,28342011,27918836,25214632,24923471,24816817,24689939,24368732
30776077,29135904,28988964,28801483,28141768,23736074,23528499,23129086,24313024,22712615
30504930,30279509,30271907,30093547,29588360,23748956,23396133,23136221,22974120,22962364
30943323,30931524,30914633,30894515,30842604,30279233,30266819,30249784,30218008,30204239
30872491,30793048,30639106,30635418,30523281,27155014,27088722,26848124,26580012,26472909
30856664,30835165,30690447,30686943,30670044,29347964,29241229,29195507,29187219,29123279
30937823,30934172,30932966,30928021,30924967,30897114,30890862,30889438,30867928,30864661
30904512,30760611,30739386,30737059,30381353,28763172,26363019,26229070,26152103,26120023
30867611,30849376,30849323,30735661,30712874,30001517,29987030,29551269,29542692,29510987
18981268,11705802,11386750,11296661,11237011,9339360,9143497,8698350,8796348,8692809
30588741,30538625,29787630,29780481,29571396,28541045,28501919,28487203,28450390,28419128
30255568,29794146,27905678,27514008,27228289,22780684,21878535,21447719,20659192,19387077
30559381,30304439,30104767,29381109,28265066,23785035,23155392,22460905,21217751,21050065
25232178,24603370,22830599,21258341,20064230,15479945,15057822,14681483,12917688,12529306
30902578,30857560,30842212,30632250,30598455,27071099,26548763,26294687,26294686,26133010
25423365,25281000,24987520,24337300,23254933,16541075,15772651,15632085,15322544,15060016
30931823,30911184,30877103,30845894,30843307,30654231,30642740,30633344,30564627,30559338
24291791,17080091,16299519,14981521,11703941,3136055,3023922,2866490,6093109,6833300
